Booking date,Quantity,Customer ID,Product ID,Channel,Landingpage,Channel_Name
07.09.2016,2,2716,172,0,0,CRM
07.09.2016,2,3491,134,5,18,Affiliate B
07.09.2016,1,1476,109,4,8,Store
07.09.2016,1,7684,172,0,0,CRM
07.09.2016,2,3559,4,4,8,Store
07.09.2016,2,3874,130,4,6,Store
07.09.2016,2,481,130,3,4,SEA
07.09.2016,2,5029,260,0,0,CRM
07.09.2016,2,9672,446,0,0,CRM
07.09.2016,2,8915,438,0,0,CRM
07.09.2016,2,3210,110,0,0,CRM
07.09.2016,2,2511,218,0,0,CRM
07.09.2017,2,4813,214,6,20,Affiliate C
07.09.2017,2,3015,31,1,1,Affiliate A
07.09.2017,2,2288,517,0,0,CRM
07.09.2017,4,6822,36,0,0,CRM
07.09.2017,2,4128,138,4,12,Store
07.09.2018,2,7593,278,4,8,Store
07.09.2018,2,6072,238,4,6,Store
07.09.2018,1,2661,526,5,18,Affiliate B
07.09.2018,2,3445,26,0,0,CRM
07.09.2018,1,9701,304,1,1,Affiliate A
07.09.2018,1,9209,23,0,0,CRM
07.09.2018,2,2894,526,5,18,Affiliate B
07.09.2018,2,8639,526,5,18,Affiliate B
07.09.2018,2,179,278,4,8,Store
07.09.2018,2,7553,224,4,8,Store
07.09.2018,2,8709,149,0,0,CRM
07.09.2018,2,8687,80,4,8,Store
07.09.2018,2,3961,26,0,0,CRM
07.09.2018,2,4309,26,0,0,CRM
07.09.2018,2,2003,26,0,0,CRM
07.09.2018,2,3335,526,5,18,Affiliate B
07.09.2018,2,5413,526,5,18,Affiliate B
07.09.2018,2,9032,149,4,8,Store
07.09.2018,3,7109,23,0,0,CRM
07.09.2018,2,7399,293,1,1,Affiliate A
07.10.2013,2,3344,951,4,15,Store
07.10.2013,1,8002,793,4,8,Store
07.10.2014,2,663,637,4,8,Store
07.10.2014,2,397,592,2,2,Direct
07.10.2015,2,5046,157,4,6,Store
07.10.2015,4,1739,505,0,0,CRM
07.10.2015,2,6639,157,4,6,Store
07.10.2015,1,1789,383,4,8,Store
07.10.2015,2,17,423,0,0,CRM
07.10.2015,4,1892,353,4,6,Store
07.10.2015,2,6399,203,0,0,CRM
07.10.2016,2,8495,205,5,18,Affiliate B
07.10.2016,2,7700,205,5,18,Affiliate B
07.10.2016,2,8004,205,5,18,Affiliate B
07.10.2016,2,2468,70,0,0,CRM
07.10.2016,2,2406,495,0,0,CRM
07.10.2016,2,7167,205,5,18,Affiliate B
07.10.2016,1,9911,205,5,18,Affiliate B
07.10.2016,2,3964,395,4,8,Store
07.10.2016,2,7759,395,0,0,CRM
07.10.2016,2,6585,15,4,8,Store
07.10.2016,2,8957,33,0,0,CRM
07.10.2016,3,1141,395,0,0,CRM
07.10.2016,2,258,205,5,18,Affiliate B
07.10.2016,2,2460,205,5,18,Affiliate B
07.10.2016,1,4831,205,5,18,Affiliate B
07.10.2017,2,635,154,3,3,SEA
07.10.2017,2,6471,173,4,6,Store
07.10.2017,2,4421,294,3,3,SEA
07.10.2017,2,8783,489,0,0,CRM
07.10.2017,2,6947,11,3,3,SEA
07.10.2017,2,5293,214,3,3,SEA
07.10.2017,2,5227,129,4,8,Store
07.10.2017,2,3552,214,3,3,SEA
07.10.2017,2,427,31,3,3,SEA
07.10.2017,2,7831,154,3,3,SEA
07.10.2017,2,4359,138,2,2,Direct
07.10.2017,2,1504,136,3,3,SEA
07.10.2017,2,6110,173,3,3,SEA
07.10.2017,2,6197,240,0,0,CRM
07.10.2017,2,9792,240,0,0,CRM
07.10.2017,1,2778,11,3,3,SEA
07.10.2017,2,4249,136,2,2,Direct
07.10.2017,2,5931,133,4,7,Store
07.10.2018,2,7755,242,3,4,SEA
07.10.2018,2,2887,964,5,18,Affiliate B
07.10.2018,2,5992,242,5,19,Affiliate B
07.10.2018,2,4787,160,0,0,CRM
07.10.2018,2,3521,160,0,0,CRM
07.10.2018,2,6329,72,4,8,Store
07.10.2018,2,1981,242,3,4,SEA
07.10.2018,2,9663,242,3,4,SEA
07.10.2018,2,1140,120,0,0,CRM
07.10.2018,2,1834,120,0,0,CRM
07.10.2018,1,2596,48,1,1,Affiliate A
07.10.2018,2,676,160,0,0,CRM
07.10.2018,2,1548,160,3,3,SEA
07.11.2011,3,5670,520,4,15,Store
07.11.2011,2,6201,861,3,3,SEA
07.11.2013,1,6325,669,2,2,Direct
07.11.2014,2,5459,519,2,2,Direct
07.11.2015,2,4781,130,3,3,SEA
07.11.2015,2,8408,174,2,2,Direct
07.11.2015,2,812,473,3,3,SEA
07.11.2015,2,3054,525,2,2,Direct
07.11.2015,2,208,157,3,3,SEA
07.11.2015,5,8926,206,4,6,Store
07.11.2015,4,1140,143,3,3,SEA
07.11.2015,2,2002,206,2,2,Direct
07.11.2015,2,4606,130,0,0,CRM
07.11.2015,2,2484,418,3,3,SEA
07.11.2015,2,1409,588,4,6,Store
07.11.2015,2,386,143,3,3,SEA
07.11.2015,2,9173,226,4,6,Store
07.11.2015,2,3826,463,3,3,SEA
07.11.2015,2,3764,143,3,3,SEA
07.11.2015,2,9797,50,2,2,Direct
07.11.2015,2,9876,318,1,1,Affiliate A
07.11.2015,2,121,233,3,4,SEA
07.11.2015,5,3393,64,2,2,Direct
07.11.2015,2,7624,505,4,6,Store
07.11.2015,2,8664,130,3,3,SEA
07.11.2015,2,9131,206,4,7,Store
07.11.2015,4,1563,174,2,2,Direct
07.11.2016,2,6953,28,5,18,Affiliate B
07.11.2016,2,7905,28,5,18,Affiliate B
07.11.2016,2,5503,70,2,2,Direct
07.11.2016,2,3133,175,0,0,CRM
07.11.2016,2,3612,42,3,3,SEA
07.11.2016,2,8575,28,5,18,Affiliate B
07.11.2016,1,3485,254,3,4,SEA
07.11.2016,2,8048,434,3,3,SEA
07.11.2016,2,8976,28,5,18,Affiliate B
07.11.2016,2,4232,18,2,2,Direct
07.11.2016,2,8005,28,5,18,Affiliate B
07.11.2016,2,6350,175,0,0,CRM
07.11.2016,2,3938,28,5,18,Affiliate B
07.11.2016,1,7699,18,2,2,Direct
07.11.2016,1,4821,33,3,3,SEA
07.11.2016,1,5042,28,5,18,Affiliate B
07.11.2016,2,3877,28,5,18,Affiliate B
07.11.2016,1,9344,28,5,18,Affiliate B
07.11.2016,4,7992,18,2,2,Direct
07.11.2016,2,2324,158,3,3,SEA
07.11.2016,1,9584,70,4,15,Store
07.11.2016,1,2704,175,0,0,CRM
07.11.2016,1,3974,3,3,3,SEA
07.11.2016,2,6454,202,5,18,Affiliate B
07.11.2016,2,3612,260,3,3,SEA
07.11.2016,2,725,3,3,3,SEA
07.11.2016,2,233,15,3,3,SEA
07.11.2016,2,9531,451,1,1,Affiliate A
07.11.2016,2,3820,905,0,0,CRM
07.11.2016,2,6908,137,1,1,Affiliate A
07.11.2016,4,3642,18,2,2,Direct
07.11.2016,2,3189,15,3,3,SEA
07.11.2016,2,2338,18,0,0,CRM
07.11.2016,2,3896,232,2,2,Direct
07.11.2016,2,4176,202,5,18,Affiliate B
07.11.2016,4,4815,109,2,2,Direct
07.11.2016,2,4260,218,3,3,SEA
07.11.2016,2,8698,110,2,2,Direct
07.11.2016,2,6321,205,5,18,Affiliate B
07.11.2016,2,4013,33,3,3,SEA
07.11.2016,2,8094,70,3,3,SEA
07.11.2016,2,2711,18,4,8,Store
07.11.2016,2,7646,202,5,18,Affiliate B
07.11.2016,6,3839,18,3,3,SEA
07.11.2017,1,4112,291,3,3,SEA
07.11.2017,2,1696,29,2,2,Direct
07.11.2017,2,1227,155,2,2,Direct
07.11.2017,4,2001,386,5,18,Affiliate B
07.11.2017,1,9120,225,5,19,Affiliate B
07.11.2017,2,8614,163,2,2,Direct
07.11.2017,1,9841,200,3,3,SEA
07.11.2017,2,1152,140,2,2,Direct
07.11.2017,2,8006,291,2,2,Direct
07.11.2017,1,8604,228,3,3,SEA
07.11.2017,2,511,410,0,0,CRM
07.11.2017,2,7694,29,2,2,Direct
07.11.2017,2,590,365,2,2,Direct
07.11.2017,2,1078,200,0,0,CRM
07.11.2017,2,7204,155,2,2,Direct
07.11.2017,4,5134,140,4,8,Store
07.11.2017,2,7491,31,3,3,SEA
07.11.2017,2,9197,65,2,2,Direct
07.11.2018,1,4623,85,0,0,CRM
07.11.2018,2,2253,10,2,2,Direct
07.11.2018,2,5289,150,2,2,Direct
07.11.2018,1,8103,208,2,2,Direct
07.11.2018,2,9399,919,5,18,Affiliate B
07.11.2018,2,9997,85,4,8,Store
07.11.2018,2,3810,51,0,0,CRM
07.11.2018,2,3727,919,5,18,Affiliate B
07.11.2018,2,3194,74,0,0,CRM
07.11.2018,4,3250,467,3,3,SEA
07.11.2018,2,4360,210,3,3,SEA
07.11.2018,2,3129,311,1,1,Affiliate A
07.11.2018,2,2825,10,2,2,Direct
07.11.2018,2,8720,54,0,0,CRM
07.11.2018,2,7698,150,2,2,Direct
07.11.2018,2,8467,54,0,0,CRM
07.11.2018,2,611,54,0,0,CRM
07.11.2018,2,3070,208,3,3,SEA
07.11.2018,1,275,51,4,7,Store
07.11.2018,2,2948,54,0,0,CRM
07.11.2018,2,9017,51,0,0,CRM
07.11.2018,2,492,10,4,8,Store
07.12.2011,1,2668,744,4,12,Store
07.12.2012,1,1657,844,4,6,Store
07.12.2015,2,2637,5,3,3,SEA
07.12.2015,2,4558,130,3,3,SEA
07.12.2015,2,7604,509,1,1,Affiliate A
07.12.2015,2,6724,130,4,7,Store
07.12.2015,2,6084,353,3,3,SEA
07.12.2015,1,4281,233,3,3,SEA
07.12.2015,2,114,143,3,3,SEA
07.12.2015,2,8391,390,3,3,SEA
07.12.2015,1,9258,130,3,4,SEA
07.12.2015,1,8127,203,4,6,Store
07.12.2015,2,5278,233,4,6,Store
07.12.2015,2,2883,130,3,4,SEA
07.12.2015,1,4532,103,0,0,CRM
07.12.2015,2,7915,143,3,3,SEA
07.12.2015,2,3336,130,4,6,Store
07.12.2016,2,1574,215,0,0,CRM
07.12.2016,2,9137,451,6,20,Affiliate C
07.12.2016,1,6607,213,0,0,CRM
07.12.2016,4,8737,215,0,0,CRM
07.12.2016,2,4362,254,4,12,Store
07.12.2016,2,3758,70,4,8,Store
07.12.2016,2,7806,175,4,16,Store
07.12.2016,2,801,213,0,0,CRM
07.12.2016,2,9464,254,4,12,Store
07.12.2017,2,1481,135,0,0,CRM
07.12.2017,1,6192,384,0,0,CRM
07.12.2017,2,5716,138,4,6,Store
07.12.2017,2,4029,256,1,1,Affiliate A
07.12.2017,2,3485,384,0,0,CRM
07.12.2017,2,1434,384,0,0,CRM
07.12.2017,2,1770,384,0,0,CRM
07.12.2017,2,5204,271,0,0,CRM
07.12.2017,2,3353,135,0,0,CRM
07.12.2017,2,2616,393,5,18,Affiliate B
07.12.2018,2,9047,560,1,1,Affiliate A
07.12.2018,2,2874,186,1,1,Affiliate A
07.12.2018,1,8202,186,1,1,Affiliate A
07.12.2018,2,5217,72,2,2,Direct
07.12.2018,2,8256,10,2,2,Direct
07.12.2018,12,2101,30,3,3,SEA
07.12.2018,2,5126,54,3,3,SEA
07.12.2018,2,73,186,1,1,Affiliate A
07.12.2018,2,4392,30,3,3,SEA
08.01.2013,2,6163,673,4,7,Store
08.01.2014,2,5074,610,0,0,CRM
08.01.2015,2,6406,661,4,8,Store
08.01.2015,2,5281,835,4,6,Store
08.01.2016,2,8016,174,4,8,Store
08.01.2016,2,986,124,0,0,CRM
08.01.2016,2,1295,432,4,6,Store
08.01.2016,1,1538,399,3,4,SEA
08.01.2016,2,3163,463,4,7,Store
08.01.2017,2,7108,18,1,1,Affiliate A
08.01.2017,2,3441,16,3,3,SEA
08.01.2017,2,5830,111,2,2,Direct
08.01.2017,1,9955,452,3,3,SEA
08.01.2017,2,813,63,0,0,CRM
08.01.2017,2,9747,18,3,3,SEA
08.01.2017,2,3828,97,3,3,SEA
08.01.2017,1,8931,576,3,3,SEA
08.01.2017,2,2393,15,3,4,SEA
08.01.2017,2,7809,254,4,11,Store
08.01.2018,1,2786,342,0,0,CRM
08.01.2018,1,8335,225,0,0,CRM
08.01.2018,2,7094,136,3,4,SEA
08.01.2018,2,2738,163,0,0,CRM
08.01.2018,2,4712,342,0,0,CRM
08.01.2018,2,1775,271,4,7,Store
08.01.2018,2,5568,384,4,6,Store
08.01.2018,2,2417,37,3,3,SEA
08.01.2018,2,6361,342,0,0,CRM
08.01.2018,2,2392,135,3,3,SEA
08.01.2018,2,5788,138,3,3,SEA
08.01.2018,1,1455,129,0,0,CRM
08.01.2018,4,9737,136,3,4,SEA
08.01.2018,2,8000,136,3,4,SEA
08.01.2018,2,241,243,0,0,CRM
08.01.2018,2,2250,163,5,19,Affiliate B
08.01.2018,2,5957,11,3,3,SEA
08.01.2018,2,923,7,3,3,SEA
08.01.2018,4,1465,342,0,0,CRM
08.01.2018,2,6401,96,0,0,CRM
08.01.2019,2,8624,166,0,0,CRM
08.01.2019,2,7570,166,0,0,CRM
08.01.2019,1,8255,166,0,0,CRM
08.01.2019,2,8343,10,3,3,SEA
08.01.2019,1,7754,40,0,0,CRM
08.01.2019,2,2525,75,1,1,Affiliate A
08.01.2019,2,5700,118,3,3,SEA
08.01.2019,2,2249,149,3,3,SEA
08.01.2019,2,1987,85,3,3,SEA
08.01.2019,3,4788,30,3,4,SEA
08.01.2019,4,1138,10,3,3,SEA
08.01.2019,2,2091,54,3,3,SEA
08.01.2019,2,1229,211,0,0,CRM
08.01.2019,2,218,208,3,3,SEA
08.01.2019,2,5663,166,0,0,CRM
08.01.2019,4,1478,485,0,0,CRM
08.01.2019,2,1763,166,0,0,CRM
08.01.2019,2,6409,72,0,0,CRM
08.01.2019,6,5502,166,0,0,CRM
08.01.2019,2,465,150,4,15,Store
08.01.2019,1,5541,75,0,0,CRM
08.01.2019,2,8254,166,0,0,CRM
08.01.2019,4,2644,75,0,0,CRM
08.01.2019,2,1629,75,0,0,CRM
08.01.2019,2,6293,75,0,0,CRM
08.01.2019,1,4865,231,4,8,Store
08.01.2019,1,2891,90,3,3,SEA
08.02.2012,2,4850,993,4,7,Store
08.02.2013,2,7620,765,4,15,Store
08.02.2014,2,8436,884,3,3,SEA
08.02.2016,2,5623,406,3,4,SEA
08.02.2016,2,1070,107,3,3,SEA
08.02.2016,4,3956,496,0,0,CRM
08.02.2016,4,1742,107,4,8,Store
08.02.2016,2,1836,496,0,0,CRM
08.02.2016,2,5982,185,3,3,SEA
08.02.2016,2,3572,157,3,3,SEA
08.02.2016,1,1705,206,3,3,SEA
08.02.2016,2,9606,496,0,0,CRM
08.02.2016,1,9860,206,3,3,SEA
08.02.2016,2,2274,496,0,0,CRM
08.02.2016,1,1705,89,3,3,SEA
08.02.2016,2,4423,406,3,4,SEA
08.02.2016,4,3841,406,3,4,SEA
08.02.2016,2,620,406,4,6,Store
08.02.2016,2,9913,107,4,8,Store
08.02.2016,1,2958,124,4,6,Store
08.02.2016,2,4146,130,4,8,Store
08.02.2016,2,2154,130,4,8,Store
08.02.2016,1,8681,206,3,3,SEA
08.02.2016,2,9254,411,0,0,CRM
08.02.2016,2,8803,130,4,8,Store
08.02.2017,4,3505,538,0,0,CRM
08.02.2017,4,2308,328,0,0,CRM
08.02.2017,2,3654,111,2,2,Direct
08.02.2017,2,5840,62,2,2,Direct
08.02.2017,6,6866,106,4,7,Store
08.02.2017,2,8396,254,2,2,Direct
08.02.2017,2,7233,298,0,0,CRM
08.02.2017,2,8207,308,5,18,Affiliate B
08.02.2017,2,1837,42,2,2,Direct
08.02.2017,2,3675,205,5,18,Affiliate B
08.02.2017,4,6203,15,2,2,Direct
08.02.2017,2,1059,15,2,2,Direct
08.02.2017,1,4480,134,5,18,Affiliate B
08.02.2017,4,9859,345,3,3,SEA
08.02.2017,2,7113,494,5,18,Affiliate B
08.02.2017,2,5318,33,3,3,SEA
08.02.2017,2,1313,158,2,2,Direct
08.02.2017,3,6361,298,0,0,CRM
08.02.2018,2,3632,140,4,8,Store
08.02.2018,2,1323,66,4,8,Store
08.02.2018,2,759,101,0,0,CRM
08.02.2018,1,3382,136,3,3,SEA
08.02.2018,2,29,344,0,0,CRM
08.02.2018,2,996,66,4,8,Store
08.02.2018,2,8916,344,0,0,CRM
08.02.2018,2,4718,66,6,20,Affiliate C
08.02.2018,2,5625,9,4,7,Store
08.02.2018,2,9667,163,2,2,Direct
08.02.2018,1,8671,243,2,2,Direct
08.02.2018,2,4040,344,0,0,CRM
08.02.2018,2,1757,66,3,3,SEA
08.02.2018,1,1199,140,4,8,Store
08.02.2019,2,4397,492,0,0,CRM
08.02.2019,2,9525,190,2,2,Direct
08.02.2019,2,2753,139,0,0,CRM
08.02.2019,2,8393,355,0,0,CRM
08.02.2019,2,5430,179,0,0,CRM
08.02.2019,4,9546,208,2,2,Direct
08.02.2019,2,261,242,0,0,CRM
08.02.2019,2,5112,223,4,8,Store
08.02.2019,2,796,32,0,0,CRM
08.02.2019,2,183,287,4,6,Store
08.02.2019,2,3036,435,0,0,CRM
08.03.2015,2,5288,804,4,8,Store
08.03.2016,2,3422,5,4,7,Store
08.03.2016,2,5508,64,3,3,SEA
08.03.2017,4,690,16,4,10,Store
08.03.2017,2,5602,345,0,0,CRM
08.03.2017,1,4097,330,0,0,CRM
08.03.2017,2,8711,345,0,0,CRM
08.03.2017,2,392,345,0,0,CRM
08.03.2017,2,4300,563,0,0,CRM
08.03.2018,1,4178,66,0,0,CRM
08.03.2018,2,6861,207,0,0,CRM
08.03.2018,1,1261,385,0,0,CRM
08.03.2019,1,3183,10,4,6,Store
08.03.2019,1,1150,92,0,0,CRM
08.03.2019,2,5571,30,0,0,CRM
08.03.2019,2,6972,52,0,0,CRM
08.03.2019,2,5144,92,0,0,CRM
08.03.2019,2,1721,120,1,1,Affiliate A
08.03.2019,2,8095,30,0,0,CRM
08.03.2019,2,4697,126,0,0,CRM
08.03.2019,2,6934,30,4,12,Store
08.03.2019,2,6446,38,4,8,Store
08.03.2019,2,3427,30,0,0,CRM
08.03.2019,4,4151,126,0,0,CRM
08.03.2019,2,6439,38,4,8,Store
08.04.2012,2,9688,544,4,7,Store
08.04.2014,2,5667,829,4,6,Store
08.04.2015,1,2704,585,3,3,SEA
08.04.2015,4,8760,585,0,0,CRM
08.04.2016,2,7124,46,0,0,CRM
08.04.2016,2,9394,269,0,0,CRM
08.04.2016,2,2423,6,1,1,Affiliate A
08.04.2017,2,1151,345,4,13,Store
08.04.2017,2,6363,215,3,4,SEA
08.04.2018,2,9762,577,1,1,Affiliate A
08.04.2018,2,2473,29,0,0,CRM
08.04.2018,1,8444,29,0,0,CRM
08.04.2018,2,6212,265,0,0,CRM
08.04.2018,2,6030,135,3,4,SEA
08.04.2018,1,5151,360,0,0,CRM
08.04.2019,2,810,108,0,0,CRM
08.04.2019,2,8223,242,3,4,SEA
08.04.2019,2,9447,290,0,0,CRM
08.04.2019,2,1754,290,0,0,CRM
08.04.2019,2,1866,566,1,1,Affiliate A
08.04.2019,2,2265,290,0,0,CRM
08.04.2019,2,9862,211,3,4,SEA
08.04.2019,1,5751,220,1,1,Affiliate A
08.04.2019,2,7426,220,1,1,Affiliate A
08.04.2019,1,6453,38,4,14,Store
08.04.2019,2,647,117,0,0,CRM
08.04.2019,2,5367,108,0,0,CRM
08.05.2016,2,5723,130,3,4,SEA
08.05.2016,2,6367,130,3,4,SEA
08.05.2017,2,6853,439,0,0,CRM
08.05.2017,2,1397,68,4,15,Store
08.05.2017,4,936,164,5,18,Affiliate B
08.05.2017,2,6707,400,0,0,CRM
08.05.2017,2,4972,4,5,18,Affiliate B
08.05.2018,2,7819,9,3,3,SEA
08.05.2018,2,2139,182,0,0,CRM
08.05.2018,1,430,20,0,0,CRM
08.05.2018,2,3050,320,3,4,SEA
08.05.2018,2,649,180,3,3,SEA
08.05.2018,2,3604,415,1,1,Affiliate A
08.05.2019,2,2875,322,4,8,Store
08.05.2019,2,3005,448,0,0,CRM
08.05.2019,4,7989,10,3,4,SEA
08.05.2019,4,3774,142,0,0,CRM
08.05.2019,3,4852,52,4,7,Store
08.05.2019,2,3042,10,4,8,Store
08.05.2019,2,4799,52,4,6,Store
08.05.2019,2,1902,305,0,0,CRM
08.05.2019,2,6844,449,1,1,Affiliate A
08.05.2019,2,3848,10,4,10,Store
08.05.2019,2,6682,219,0,0,CRM
08.05.2019,2,2524,75,0,0,CRM
08.05.2019,2,9867,150,6,24,Affiliate C
08.05.2019,2,4636,142,0,0,CRM
08.05.2019,2,1158,150,4,12,Store
08.05.2019,2,5379,448,0,0,CRM
08.06.2012,2,9582,664,4,7,Store
08.06.2012,1,7281,615,4,7,Store
08.06.2012,2,9548,664,4,8,Store
08.06.2012,2,5865,657,0,0,CRM
08.06.2015,1,9485,318,4,7,Store
08.06.2015,2,3679,726,4,6,Store
08.06.2015,2,9291,390,4,7,Store
08.06.2016,1,5985,354,0,0,CRM
08.06.2016,1,2870,354,0,0,CRM
08.06.2017,3,6294,168,0,0,CRM
08.06.2017,2,1320,197,4,6,Store
08.06.2017,2,9239,521,0,0,CRM
08.06.2017,2,7333,197,4,7,Store
08.06.2018,4,8806,293,0,0,CRM
08.06.2018,1,2213,231,0,0,CRM
08.06.2018,2,8717,265,4,7,Store
08.06.2018,12,141,265,4,7,Store
08.06.2018,3,4555,293,0,0,CRM
08.06.2018,1,5809,113,0,0,CRM
08.06.2019,2,9915,238,4,8,Store
08.06.2019,2,2358,10,3,3,SEA
08.06.2019,2,7956,528,3,3,SEA
08.06.2019,2,3360,115,0,0,CRM
08.06.2019,3,7290,94,0,0,CRM
08.06.2019,2,2605,23,3,3,SEA
08.06.2019,5,4386,115,0,0,CRM
08.06.2019,2,3728,238,4,8,Store
08.06.2019,2,918,487,4,7,Store
08.06.2019,2,7178,39,3,3,SEA
08.06.2019,2,2908,34,3,3,SEA
08.06.2019,1,984,238,4,8,Store
08.06.2019,4,4355,115,0,0,CRM
08.06.2019,2,3656,285,0,0,CRM
08.07.2013,2,5425,646,4,7,Store
08.07.2015,2,4666,64,4,6,Store
08.07.2016,1,2190,218,0,0,CRM
08.07.2016,1,1218,105,4,10,Store
08.07.2016,2,8584,237,4,8,Store
08.07.2016,2,5045,146,4,8,Store
08.07.2016,2,1758,230,0,0,CRM
08.07.2016,2,8062,4,0,0,CRM
08.07.2016,2,1758,4,0,0,CRM
08.07.2017,2,3827,214,0,0,CRM
08.07.2017,2,652,173,6,20,Affiliate C
08.07.2017,1,2029,197,4,15,Store
08.07.2018,2,7907,152,4,8,Store
08.07.2018,2,9758,208,3,3,SEA
08.07.2018,1,8954,29,0,0,CRM
08.07.2018,2,3958,281,0,0,CRM
08.07.2018,2,7974,48,3,4,SEA
08.07.2018,2,4161,19,0,0,CRM
08.07.2018,2,2851,119,3,3,SEA
08.07.2018,2,2695,208,3,3,SEA
08.07.2018,2,1576,333,4,6,Store
08.07.2018,4,7418,435,3,3,SEA
08.07.2018,2,1452,171,4,8,Store
08.07.2018,2,2434,333,4,7,Store
08.07.2019,2,1771,208,3,3,SEA
08.07.2019,1,737,239,3,3,SEA
08.07.2019,2,7657,30,3,3,SEA
08.07.2019,2,8326,337,3,3,SEA
08.07.2019,2,3169,221,1,1,Affiliate A
08.07.2019,2,4372,273,0,0,CRM
08.07.2019,2,462,430,0,0,CRM
08.07.2019,2,2886,295,0,0,CRM
08.07.2019,2,6713,285,1,1,Affiliate A
08.07.2019,2,1949,199,0,0,CRM
08.07.2019,2,7942,142,4,7,Store
08.07.2019,2,6439,41,0,0,CRM
08.07.2019,1,6739,405,0,0,CRM
08.07.2019,1,9505,239,4,6,Store
08.07.2019,4,8348,199,0,0,CRM
08.07.2019,4,5316,414,0,0,CRM
08.07.2019,2,8696,373,3,3,SEA
08.07.2019,1,4581,405,1,1,Affiliate A
08.07.2019,2,5293,285,3,3,SEA
08.07.2019,2,501,405,0,0,CRM
08.07.2019,4,1387,401,3,3,SEA
08.08.2012,2,127,534,0,0,CRM
08.08.2013,1,9200,764,4,8,Store
08.08.2013,1,1469,837,4,6,Store
08.08.2013,2,3751,457,4,15,Store
08.08.2014,2,2994,710,4,8,Store
08.08.2014,2,2201,533,0,0,CRM
08.08.2014,2,5630,988,4,7,Store
08.08.2015,2,2052,144,0,0,CRM
08.08.2015,2,8075,363,4,8,Store
08.08.2015,2,9163,64,4,8,Store
08.08.2015,2,8991,276,1,1,Affiliate A
08.08.2016,3,8356,146,0,0,CRM
08.08.2016,4,2009,434,0,0,CRM
08.08.2016,1,3880,111,4,7,Store
08.08.2016,2,4467,434,0,0,CRM
08.08.2016,1,2074,218,4,7,Store
08.08.2016,2,5416,146,0,0,CRM
08.08.2017,1,6240,306,0,0,CRM
08.08.2017,2,6952,31,0,0,CRM
08.08.2017,2,694,225,4,7,Store
08.08.2017,2,5743,306,0,0,CRM
08.08.2017,2,1533,379,1,1,Affiliate A
08.08.2017,3,5184,178,0,0,CRM
08.08.2018,2,1757,171,0,0,CRM
08.08.2018,2,1800,224,0,0,CRM
08.08.2018,2,468,127,0,0,CRM
08.08.2018,2,420,77,0,0,CRM
08.08.2018,2,8507,283,1,1,Affiliate A
08.08.2018,2,2844,335,0,0,CRM
08.08.2018,2,9384,224,0,0,CRM
08.08.2018,2,7444,80,0,0,CRM
08.08.2018,2,8006,208,0,0,CRM
08.08.2018,2,3535,160,0,0,CRM
08.08.2018,4,9116,224,0,0,CRM
08.08.2018,2,5295,69,4,6,Store
08.08.2019,1,5131,114,0,0,CRM
08.08.2019,2,3771,280,3,5,SEA
08.08.2019,1,1543,58,0,0,CRM
08.08.2019,4,7605,295,4,7,Store
08.08.2019,2,4027,280,0,0,CRM
08.08.2019,2,5019,447,0,0,CRM
08.08.2019,2,869,58,0,0,CRM
08.08.2019,2,1945,413,0,0,CRM
08.08.2019,2,3410,239,4,6,Store
08.08.2019,1,1532,278,0,0,CRM
08.08.2019,2,9911,239,0,0,CRM
08.08.2019,2,316,337,0,0,CRM
08.08.2019,2,8367,114,0,0,CRM
08.08.2019,2,7443,86,0,0,CRM
08.08.2019,2,7802,23,0,0,CRM
08.08.2019,2,8709,148,0,0,CRM
08.08.2019,2,2212,148,0,0,CRM
08.08.2019,4,6354,114,0,0,CRM
08.09.2013,2,309,460,4,8,Store
08.09.2014,2,6249,745,3,4,SEA
08.09.2014,2,5317,741,3,4,SEA
08.09.2015,2,6466,357,3,3,SEA
08.09.2015,2,3864,418,0,0,CRM
08.09.2015,2,1636,143,0,0,CRM
08.09.2015,2,7924,6,3,3,SEA
08.09.2015,2,8953,143,0,0,CRM
08.09.2015,2,856,874,1,1,Affiliate A
08.09.2015,2,3672,143,0,0,CRM
08.09.2015,1,3284,383,0,0,CRM
08.09.2016,3,2693,882,3,3,SEA
08.09.2016,4,5156,134,5,18,Affiliate B
08.09.2016,2,4016,217,0,0,CRM
08.09.2016,2,3732,111,3,3,SEA
08.09.2016,2,4858,172,6,20,Affiliate C
08.09.2016,2,406,45,0,0,CRM
08.09.2016,3,2325,218,3,3,SEA
08.09.2016,1,3918,297,4,6,Store
08.09.2017,1,8092,228,0,0,CRM
08.09.2017,6,4832,163,0,0,CRM
08.09.2017,2,1459,138,4,15,Store
08.09.2017,2,1459,225,4,11,Store
08.09.2017,2,1547,163,0,0,CRM
08.09.2017,2,9932,291,5,18,Affiliate B
08.09.2017,2,2142,517,0,0,CRM
08.09.2017,2,6637,37,4,6,Store
08.09.2017,2,3729,442,1,1,Affiliate A
08.09.2017,2,396,163,0,0,CRM
08.09.2017,2,6416,225,4,8,Store
08.09.2017,1,2923,442,1,1,Affiliate A
08.09.2017,1,2230,163,0,0,CRM
08.09.2017,2,3396,163,0,0,CRM
08.09.2017,2,8242,27,5,19,Affiliate B
08.09.2017,2,2055,517,0,0,CRM
08.09.2017,4,6288,517,0,0,CRM
